sentiment;text
Positive; قصة جميلة تعلم الناس كمان الامانة لان اذا اخذ القليل اخذا الكثير
Positive; ?الحمد لله أكسجين يعيد للصدر أنفاسه   ف تجدها ب الصوت السعيد و الصوت المتئاكل من البكاء
Positive; ?الله على دينا العظيم
Positive; ?اللهم اجعل لنا ايمانا صادقا و قلبا خاشعا و علما نافعا
Positive; ربنا يشفيهم
Positive;  وهذه من اكبر المشاكل التي تؤرق الشباب في هذه الايام
Positive; من دون التفاؤل ما في حياة
Positive; ?ان من صفات الاسلام الامانة
Positive; ?ما شاء الله جميله جدا
Positive; جميلة المعاني المجردة التي تنزوي عند التطبيق 
Positive; ?اللهم زينا بالخلق الحسن و ارزقنا الامانة و نظافة القلب و اللسان امين
Positive; الأسلام نعمة كبيرة من عند ربنا لا تقدر بكنوز الدنيا كلها
Positive; ?قصة جميلة جدا تعكس معنى الايمان و التمسك بالعقيدة الصحيحة و حسن تعاليمها
Positive; ?يا رب فرج
Positive; اللهم ارضنا بقضائك
Positive; ?اللهم أرضنا و أرضى علينا
Positive; صدقت يا أستاذ عمر
Positive; ابتعد عن التشاؤم وعيش يومك بالتفاؤل لغد احلى
Positive; ?اذا لم تقل لا للظلم فسيستمر إلى الابد
Positive; اللهم اكرمنا برضاك
Positive; ?و مفيش احلى من قضاء ربنا
Positive; الحمد لله الحمد لله الحمد لله لن يسعنا الكون حمدا و شكرا ففضلك ربي اعظم و انت ربنا الاكرم
Positive; ?يا رب اسعد قلبي
Positive; ?الحمد لله على القضا و القدر
Positive; ?الحمد لله مااكرمك يا الله
Positive; ?مااكرمك يا ربي يا كريم
Positive; ?الحمد لله الذى لا يُحمد على مكره سواه
Positive; ?الحمد لله رب العالمين على عطاه و رضا
Positive; أن الله موجود
Positive; ?يا رب رضينا و امنا و صدقنا ... فارضينا برضاك عنا .. و اجبر كسر قلوبنا و هون علينا 
Positive; ?صدقت يا رب إجعلنا راضين بقدرك
Positive; ?انشاء الله نكون راضين بقضاء الله و لكننا نرجو من الله اللطف فيه
Positive; ?اللهم اصلح سرى و علانيتى 
Positive; ?ساعات اللى فى السر هو اللى بيخلى الناس تحبك فى العلن من غير ما يكونوا عارفين الا انهم بيحبوك من غير سبب
Positive; ?يا رب اللهم اجعلنى خير مما يظنون و اغفر لى ما لا يعلمون
Positive; ?ربنا يصلح احوالنا يا رب ظاهرا و باطن
Positive; ?اللهم اجعلنا ممن تنظر اليهم بحب و اشتياق و اجعلنا من عبادك التوابين المخلصين العابدين الحق لدينك و احفظنا و قنا نار وقودها الناس و الحجاره يا رب
Positive; ?اللهم اجعل سريرتي خير من على نيتي و اجعل على نيتي صالحة
Positive; اللهم احفظني
Positive; الله يبارك لنا فى ايامنا
Positive; اللهم اصلح نفوسنا لما يرضيك عنها
Positive; ?نحن نحبك في الله و ندعو لك بظهر الغيب
Positive; ?اللهم اجعلنى خيرا مما يظنون و اغفر لي ما لا يعلمون
Positive; اللهم ارزقنا الاخلاص
Positive; ?اللهم لا تدع لى ذنبا الا غفرتة . اللهم اصلح لى دينى
Positive; ?الاخلاص اللهم انا نسالك الاخلاص فى القول و العمل و السر و العلن
Positive; ?من بغضه رب العالمين لن يحبه احد , قلوب العباد بين اصبعين من اصابع الرحمن
Positive; ?اللهم احسن خواتيم اعمالنا و اجعل كل اوقاتنا طاعه
Positive; ?اللهم إنا نعوذ بك من غضبك و نسأللك رضاك
Positive; ?اللهم ارزقنا السلامة و العافية في ديننا و دنيانا
Positive; الحمدلله على كل حال
Positive; ?من احبه الله  حبب به خلقه
Positive; ?اللهم اصلح حالي و احفظني و نور قلبي و اجعل طريق الخير طريقي و اجعل عملي خالصا لوجهك الكريم و توب علي و اغفر لي زلاتي
Positive; ?اللهم أعنا على ذكرك و شكرك و حسن عبادتك
Positive; اللهم اهدنى الى ما تحب و ترضى
Positive; ?اللهم انك عفو تحب العفو فاعف عنا
Positive; اللهم ارزقني حبك و حب من أحبك و حب عمل يقربني لحبك
Positive; ?اللهم اغفر لي ما لا يعلمون و اجعلني خيرا مما يظنون
Positive; ?بارك اللة فيك و نتمنى المزيد من النصائح
Positive; عمل السريرة هو العمل الخالص لله اللهم ارزقنا عمل السريرة
Positive; ?اللهم اغفر لنا انا كنا ظالمين و ادخلنا الجنة سالمين
Positive; ما اضيق العيش لولا فسحة الامل ...الحمد لله
Positive; ?اللهم اصلح حال المسلمين و اجعلهم من الرباتين حتى نحرج مما نحن فيه لانه ان خلصت النوايا صلحت الاعمال
Positive; ?يا لطيف الله يلطف فينا و يصلحنا ظاهر باطن
Positive; ربنا أصلح أحوالنا
Positive; ما أجمل الحياة برضى الله
Positive; ?اللهم انا نعوذ بك من الرياء و النفاق
Positive; اللهم لا تكلنا الى انفسنا طرفة عين
Positive; يا مصلح القلوب أصلح أحوالنا
Positive; ?اللهم أغفر لى و لأمة المسلمين أجمعين
Positive; يا لطيف ألطف بنا
Positive; ربنا يكفينا هذا الشر
Positive; طبعا واقع
Positive; الهم اصلح بنات المسلمين
Positive; ?اللهم لا تجعلنا من المنافقين
Positive; ?المسلم الفطن النقي يتصرف بما يرضي الله في السر و العلن نسأل الله عز وجل ان نتبع كل ما يرضيه عنا
Positive; ?اللهم حسننا و حسن اعمالنا ظاهرا و باطنا و لا تجعلنا نعمل الا ما يرضيك عنا برحمتك يا ارحم الراحمين
Positive; ?يخفي صنائعه و الله يظهرها
Positive; أجمل شيء مخافة الله تعالى
Positive; ما احلى الوجود بقرب الله
Positive; ان الجميل اذا اخفيته ظهرا
Positive; من يتقي الله يجعل له مخرجا
Positive; ?اللهم ارنا الحق حقا و ارزقنا اتباعه و ارنا الباطل باطلا و ارزقنا اجتنابه
Positive; انا انصح كل انسان ان لايكذب لان الكذب مداه قصير
Positive; ?اللهم اصلحنا و طهر قلوبنا من النفاق
Positive; تفاءل بالخير تجده
Positive; اللهم نسألك السلامة من مثل هذه الخيبة
Positive; ?الله يشافيك و يعافيك من كل داء وهامة أخي سيد الوكيل
Positive; ?كنت أخادع الحيـاة لكي أعيش كما أريد .. لكن الحياة خدعتني و عشت كما هي تريد
Positive; ?اللهم ارزقنا الاخلاص في القول و العمل و في السر و العلن و في الرخاء و الشده و في العافيه و المرض و عند الابتلاء
Positive; ?اللهم اني اسألك خشية في السر و العلن
Positive; ?اللهم اني اسالك اخلاص النية و كرم الطوية
Positive; اللهم قني شر نفسي
Positive; ?اللهم نقي نفوسنا و أجعلنا لك من المخلصين سرا و جهرا 
Positive; تذكر من كذب يكتب عندا الله كاذب , لا اله الا الله اما من يتحرى الصدق يكتب عندا الله صادقا
Positive; اللهم كما حسنت خَلقنا حَسن أَخلاقِنا 
Positive; ?اللهم قني عذاب النار و ادخلني جناتك
Positive; ?أحب الله تعالى و رسوله الكريم
Positive; ?كن كما أنت و لا تتغير من أجل أحد
Positive; ?كن مع الله و لا تبالي 
Positive; ?تفائلوا بالخير تجدوه و اعملوا الصالحات
Positive; ?اعمل ليومك و غدك و كن متفائلا دائما يا صاحبي
